season,celebrity_name,week,judge_total_raw,judge_count,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,is_week_scheduled,alive,last_alive_week,season_max_scheduled_week,is_eliminated_this_week,eliminated,is_elimination_week,is_non_elimination_week,judge_total_model
12,Romeo,9,0.0,3,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,Eliminated Week 8,5,True,0,8,10,0,Ralph Macchio,1,0,
12,Sugar Ray Leonard,9,0.0,3,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,True,0,4,10,0,Ralph Macchio,1,0,
12,Wendy Williams,9,0.0,3,Tony Dovolani,TV Personality,New Jersey,United States,46,Eliminated Week 3,10,True,0,3,10,0,Ralph Macchio,1,0,
12,Chelsea Kane,10,29.666600000000003,3,Mark Ballas,Actor/Actress,Arizona,United States,22,3rd Place,3,True,1,10,10,0,,0,1,29.666600000000003
12,Chris Jericho,10,0.0,3,Cheryl Burke,Athlete,New York,United States,40,Eliminated Week 6,7,True,0,6,10,0,,0,1,
12,Hines Ward,10,29.666600000000003,3,Kym Johnson,Athlete,,South Korea,35,1st Place,1,True,1,10,10,0,,0,1,29.666600000000003
12,Kendra Wilkinson,10,0.0,3,Louis van Amstel,TV Personality,California,United States,25,Eliminated Week 7,6,True,0,7,10,0,,0,1,
12,Kirstie Alley,10,27.999899999999997,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,2nd Place,2,True,1,10,10,0,,0,1,27.999899999999997
12,Mike Catherwood,10,0.0,3,Lacey Schwimmer,Radio Personality,California,United States,32,Eliminated Week 2,11,True,0,2,10,0,,0,1,
12,Petra Nemcova,10,0.0,3,Dmitry Chaplin,Model,,Czechoslovakia,31,Eliminated Week 5,8,True,0,5,10,0,,0,1,
12,Ralph Macchio,10,0.0,3,Karina Smirnoff,Actor/Actress,New York,United States,49,Eliminated Week 9,4,True,0,9,10,0,,0,1,
12,Romeo,10,0.0,3,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,Eliminated Week 8,5,True,0,8,10,0,,0,1,
12,Sugar Ray Leonard,10,0.0,3,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,True,0,4,10,0,,0,1,
12,Wendy Williams,10,0.0,3,Tony Dovolani,TV Personality,New Jersey,United States,46,Eliminated Week 3,10,True,0,3,10,0,,0,1,
12,Chelsea Kane,11,,0,Mark Ballas,Actor/Actress,Arizona,United States,22,3rd Place,3,False,0,10,10,0,,0,0,
12,Chris Jericho,11,,0,Cheryl Burke,Athlete,New York,United States,40,Eliminated Week 6,7,False,0,6,10,0,,0,0,
12,Hines Ward,11,,0,Kym Johnson,Athlete,,South Korea,35,1st Place,1,False,0,10,10,0,,0,0,
12,Kendra Wilkinson,11,,0,Louis van Amstel,TV Personality,California,United States,25,Eliminated Week 7,6,False,0,7,10,0,,0,0,
12,Kirstie Alley,11,,0,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,60,2nd Place,2,False,0,10,10,0,,0,0,
12,Mike Catherwood,11,,0,Lacey Schwimmer,Radio Personality,California,United States,32,Eliminated Week 2,11,False,0,2,10,0,,0,0,
12,Petra Nemcova,11,,0,Dmitry Chaplin,Model,,Czechoslovakia,31,Eliminated Week 5,8,False,0,5,10,0,,0,0,
12,Ralph Macchio,11,,0,Karina Smirnoff,Actor/Actress,New York,United States,49,Eliminated Week 9,4,False,0,9,10,0,,0,0,
12,Romeo,11,,0,Chelsie Hightower,Singer/Rapper,Louisiana,United States,21,Eliminated Week 8,5,False,0,8,10,0,,0,0,
12,Sugar Ray Leonard,11,,0,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,False,0,4,10,0,,0,0,
12,Wendy Williams,11,,0,Tony Dovolani,TV Personality,New Jersey,United States,46,Eliminated Week 3,10,False,0,3,10,0,,0,0,
13,Carson Kressley,1,17.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,1,5,10,0,Metta World Peace (Ron),1,0,17.0
13,Chaz Bono,1,17.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,1,6,10,0,Metta World Peace (Ron),1,0,17.0
13,Chynna Phillips,1,22.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,1,4,10,0,Metta World Peace (Ron),1,0,22.0
13,David Arquette,1,18.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,0,Metta World Peace (Ron),1,0,18.0
13,Elisabetta Canalis,1,15.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,1,2,10,0,Metta World Peace (Ron),1,0,15.0
13,Hope Solo,1,21.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Metta World Peace (Ron),1,0,21.0
13,J.R. Martinez,1,22.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Metta World Peace (Ron),1,0,22.0
13,Kristin Cavallari,1,19.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,1,3,10,0,Metta World Peace (Ron),1,0,19.0
13,Metta World Peace (Ron),1,14.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,1,1,10,1,Metta World Peace (Ron),1,0,14.0
13,Nancy Grace,1,16.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,Metta World Peace (Ron),1,0,16.0
13,Ricki Lake,1,20.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Metta World Peace (Ron),1,0,20.0
13,Rob Kardashian,1,16.0,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Metta World Peace (Ron),1,0,16.0
13,Carson Kressley,2,18.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,1,5,10,0,Elisabetta Canalis,1,0,18.0
13,Chaz Bono,2,17.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,1,6,10,0,Elisabetta Canalis,1,0,17.0
13,Chynna Phillips,2,21.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,1,4,10,0,Elisabetta Canalis,1,0,21.0
13,David Arquette,2,18.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,0,Elisabetta Canalis,1,0,18.0
13,Elisabetta Canalis,2,21.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,1,2,10,1,Elisabetta Canalis,1,0,21.0
13,Hope Solo,2,19.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Elisabetta Canalis,1,0,19.0
13,J.R. Martinez,2,22.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Elisabetta Canalis,1,0,22.0
13,Kristin Cavallari,2,22.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,1,3,10,0,Elisabetta Canalis,1,0,22.0
13,Metta World Peace (Ron),2,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Elisabetta Canalis,1,0,
13,Nancy Grace,2,21.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,Elisabetta Canalis,1,0,21.0
13,Ricki Lake,2,23.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Elisabetta Canalis,1,0,23.0
13,Rob Kardashian,2,21.0,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Elisabetta Canalis,1,0,21.0
13,Carson Kressley,3,23.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,1,5,10,0,Kristin Cavallari,1,0,23.0
13,Chaz Bono,3,18.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,1,6,10,0,Kristin Cavallari,1,0,18.0
13,Chynna Phillips,3,26.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,1,4,10,0,Kristin Cavallari,1,0,26.0
13,David Arquette,3,24.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,0,Kristin Cavallari,1,0,24.0
13,Elisabetta Canalis,3,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,Kristin Cavallari,1,0,
13,Hope Solo,3,24.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Kristin Cavallari,1,0,24.0
13,J.R. Martinez,3,26.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Kristin Cavallari,1,0,26.0
13,Kristin Cavallari,3,24.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,1,3,10,1,Kristin Cavallari,1,0,24.0
13,Metta World Peace (Ron),3,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Kristin Cavallari,1,0,
13,Nancy Grace,3,21.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,Kristin Cavallari,1,0,21.0
13,Ricki Lake,3,27.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Kristin Cavallari,1,0,27.0
13,Rob Kardashian,3,24.0,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Kristin Cavallari,1,0,24.0
13,Carson Kressley,4,20.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,1,5,10,0,Chynna Phillips,1,0,20.0
13,Chaz Bono,4,21.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,1,6,10,0,Chynna Phillips,1,0,21.0
13,Chynna Phillips,4,21.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,1,4,10,1,Chynna Phillips,1,0,21.0
13,David Arquette,4,23.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,0,Chynna Phillips,1,0,23.0
13,Elisabetta Canalis,4,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,Chynna Phillips,1,0,
13,Hope Solo,4,24.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Chynna Phillips,1,0,24.0
13,J.R. Martinez,4,26.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Chynna Phillips,1,0,26.0
13,Kristin Cavallari,4,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,Chynna Phillips,1,0,
13,Metta World Peace (Ron),4,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Chynna Phillips,1,0,
13,Nancy Grace,4,21.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,Chynna Phillips,1,0,21.0
13,Ricki Lake,4,29.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Chynna Phillips,1,0,29.0
13,Rob Kardashian,4,24.0,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Chynna Phillips,1,0,24.0
13,Carson Kressley,5,19.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,1,5,10,1,Carson Kressley,1,0,19.0
13,Chaz Bono,5,21.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,1,6,10,0,Carson Kressley,1,0,21.0
13,Chynna Phillips,5,0.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,0,4,10,0,Carson Kressley,1,0,
13,David Arquette,5,25.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,0,Carson Kressley,1,0,25.0
13,Elisabetta Canalis,5,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,Carson Kressley,1,0,
13,Hope Solo,5,24.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Carson Kressley,1,0,24.0
13,J.R. Martinez,5,28.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Carson Kressley,1,0,28.0
13,Kristin Cavallari,5,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,Carson Kressley,1,0,
13,Metta World Peace (Ron),5,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Carson Kressley,1,0,
13,Nancy Grace,5,22.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,Carson Kressley,1,0,22.0
13,Ricki Lake,5,24.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Carson Kressley,1,0,24.0
13,Rob Kardashian,5,25.0,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Carson Kressley,1,0,25.0
13,Carson Kressley,6,0.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,0,5,10,0,Chaz Bono,1,0,
13,Chaz Bono,6,19.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,1,6,10,1,Chaz Bono,1,0,19.0
13,Chynna Phillips,6,0.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,0,4,10,0,Chaz Bono,1,0,
13,David Arquette,6,23.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,0,Chaz Bono,1,0,23.0
13,Elisabetta Canalis,6,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,Chaz Bono,1,0,
13,Hope Solo,6,20.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Chaz Bono,1,0,20.0
13,J.R. Martinez,6,29.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Chaz Bono,1,0,29.0
13,Kristin Cavallari,6,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,Chaz Bono,1,0,
13,Metta World Peace (Ron),6,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Chaz Bono,1,0,
13,Nancy Grace,6,24.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,Chaz Bono,1,0,24.0
13,Ricki Lake,6,29.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Chaz Bono,1,0,29.0
13,Rob Kardashian,6,22.0,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Chaz Bono,1,0,22.0
13,Carson Kressley,7,0.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,0,5,10,0,David Arquette,1,0,
13,Chaz Bono,7,0.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,0,6,10,0,David Arquette,1,0,
13,Chynna Phillips,7,0.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,0,4,10,0,David Arquette,1,0,
13,David Arquette,7,23.5,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,1,7,10,1,David Arquette,1,0,23.5
13,Elisabetta Canalis,7,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,David Arquette,1,0,
13,Hope Solo,7,25.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,David Arquette,1,0,25.0
13,J.R. Martinez,7,24.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,David Arquette,1,0,24.0
13,Kristin Cavallari,7,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,David Arquette,1,0,
13,Metta World Peace (Ron),7,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,David Arquette,1,0,
13,Nancy Grace,7,22.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,0,David Arquette,1,0,22.0
13,Ricki Lake,7,26.5,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,David Arquette,1,0,26.5
13,Rob Kardashian,7,25.5,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,David Arquette,1,0,25.5
13,Carson Kressley,8,0.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,0,5,10,0,Nancy Grace,1,0,
13,Chaz Bono,8,0.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,0,6,10,0,Nancy Grace,1,0,
13,Chynna Phillips,8,0.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,0,4,10,0,Nancy Grace,1,0,
13,David Arquette,8,0.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,0,7,10,0,Nancy Grace,1,0,
13,Elisabetta Canalis,8,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,Nancy Grace,1,0,
13,Hope Solo,8,26.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,0,Nancy Grace,1,0,26.0
13,J.R. Martinez,8,30.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Nancy Grace,1,0,30.0
13,Kristin Cavallari,8,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,Nancy Grace,1,0,
13,Metta World Peace (Ron),8,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Nancy Grace,1,0,
13,Nancy Grace,8,22.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,1,8,10,1,Nancy Grace,1,0,22.0
13,Ricki Lake,8,26.0,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Nancy Grace,1,0,26.0
13,Rob Kardashian,8,25.5,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Nancy Grace,1,0,25.5
13,Carson Kressley,9,0.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,0,5,10,0,Hope Solo,1,0,
13,Chaz Bono,9,0.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,0,6,10,0,Hope Solo,1,0,
13,Chynna Phillips,9,0.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,0,4,10,0,Hope Solo,1,0,
13,David Arquette,9,0.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,0,7,10,0,Hope Solo,1,0,
13,Elisabetta Canalis,9,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,Hope Solo,1,0,
13,Hope Solo,9,24.4998,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,1,9,10,1,Hope Solo,1,0,24.4998
13,J.R. Martinez,9,28.0,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,Hope Solo,1,0,28.0
13,Kristin Cavallari,9,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,Hope Solo,1,0,
13,Metta World Peace (Ron),9,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,Hope Solo,1,0,
13,Nancy Grace,9,0.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,0,8,10,0,Hope Solo,1,0,
13,Ricki Lake,9,33.4999,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,Hope Solo,1,0,33.4999
13,Rob Kardashian,9,32.4998,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,Hope Solo,1,0,32.4998
13,Carson Kressley,10,0.0,3,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,True,0,5,10,0,,0,1,
13,Chaz Bono,10,0.0,3,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,True,0,6,10,0,,0,1,
13,Chynna Phillips,10,0.0,3,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,True,0,4,10,0,,0,1,
13,David Arquette,10,0.0,3,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,True,0,7,10,0,,0,1,
13,Elisabetta Canalis,10,0.0,3,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,True,0,2,10,0,,0,1,
13,Hope Solo,10,0.0,3,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,True,0,9,10,0,,0,1,
13,J.R. Martinez,10,28.1665,3,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,True,1,10,10,0,,0,1,28.1665
13,Kristin Cavallari,10,0.0,3,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,True,0,3,10,0,,0,1,
13,Metta World Peace (Ron),10,0.0,3,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,True,0,1,10,0,,0,1,
13,Nancy Grace,10,0.0,3,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,True,0,8,10,0,,0,1,
13,Ricki Lake,10,27.999899999999997,3,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,True,1,10,10,0,,0,1,27.999899999999997
13,Rob Kardashian,10,28.333199999999998,3,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,True,1,10,10,0,,0,1,28.333199999999998
13,Carson Kressley,11,,0,Anna Trebunskaya,TV Personality,Pennsylvania,United States,41,Eliminated Week 5,8,False,0,5,10,0,,0,0,
13,Chaz Bono,11,,0,Lacey Schwimmer,TV Personality,California,United States,42,Eliminated Week 6,7,False,0,6,10,0,,0,0,
13,Chynna Phillips,11,,0,Tony Dovolani,Singer/Rapper,California,United States,43,Eliminated Week 4,9,False,0,4,10,0,,0,0,
13,David Arquette,11,,0,Kym Johnson,Actor/Actress,Virginia,United States,40,Eliminated Week 7,6,False,0,7,10,0,,0,0,
13,Elisabetta Canalis,11,,0,Valentin Chmerkovskiy,Actor/Actress,,Italy,33,Eliminated Week 2,11,False,0,2,10,0,,0,0,
13,Hope Solo,11,,0,Maksim Chmerkoskiy,Athlete,Washington,United States,30,Eliminated Week 9,4,False,0,9,10,0,,0,0,
13,J.R. Martinez,11,,0,Karina Smirnoff,Actor/Actress,Louisiana,United States,28,1st Place,1,False,0,10,10,0,,0,0,
13,Kristin Cavallari,11,,0,Mark Ballas,TV Personality,Colorado,United States,24,Eliminated Week 3,10,False,0,3,10,0,,0,0,
13,Metta World Peace (Ron),11,,0,Peta Murgatroyd,Athlete,New York,United States,31,Eliminated Week 1,12,False,0,1,10,0,,0,0,
13,Nancy Grace,11,,0,Tristan MacManus,TV Personality,Georgia,United States,51,Eliminated Week 8,5,False,0,8,10,0,,0,0,
13,Ricki Lake,11,,0,Derek Hough,Actor/Actress,New York,United States,42,3rd Place,3,False,0,10,10,0,,0,0,
13,Rob Kardashian,11,,0,Cheryl Burke,TV Personality,California,United States,24,2nd Place,2,False,0,10,10,0,,0,0,
14,Donald Driver,1,21.0,3,Peta Murgatroyd,Athlete,Texas,United States,37,1st Place,1,True,1,10,10,0,,0,1,21.0
14,Gavin DeGraw,1,20.0,3,Karina Smirnoff,Singer/Rapper,New York,United States,35,Eliminated Week 5,9,True,1,5,10,0,,0,1,20.0
14,Gladys Knight,1,23.0,3,Tristan MacManus,Singer/Rapper,Georgia,United States,67,Eliminated Week 6,8,True,1,6,10,0,,0,1,23.0
14,Jack Wagner,1,23.0,3,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,Eliminated Week 3,11,True,1,3,10,0,,0,1,23.0
14,Jaleel White,1,26.0,3,Kym Johnson,Actor/Actress,California,United States,35,Eliminated Week 7,7,True,1,7,10,0,,0,1,26.0
14,Katherine Jenkins,1,26.0,3,Mark Ballas,Singer/Rapper,,Wales,31,2nd Place,2,True,1,10,10,0,,0,1,26.0
14,Maria Menounos,1,21.0,3,Derek Hough,TV Personality,Massachusetts,United States,33,Eliminated Week 9,4,True,1,9,10,0,,0,1,21.0
14,Martina Navratilova,1,20.0,3,Tony Dovolani,Athlete,,Czechoslovakia,55,Eliminated Week 2,12,True,1,2,10,0,,0,1,20.0
14,Melissa Gilbert,1,20.0,3,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,Eliminated Week 8,5,True,1,8,10,0,,0,1,20.0
14,Roshon Fegan,1,23.0,3,Chelsie Hightower,Actor/Actress,California,United States,20,Eliminated Week 8,6,True,1,8,10,0,,0,1,23.0
14,Sherri Sheperd,1,23.0,3,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,True,1,4,10,0,,0,1,23.0
